Date,Open,High,Low,Close,Volume,Stock
2015-04-06,0.2328,0.2365,0.2254,0.2328,8412400.0,BIOHLDG
2015-05-06,0.2291,0.2328,0.2291,0.2291,3368000.0,BIOHLDG
2015-08-06,0.2291,0.2291,0.2254,0.2254,6872900.0,BIOHLDG
2015-09-06,0.2254,0.2254,0.218,0.218,6188800.0,BIOHLDG
2015-10-06,0.2217,0.2291,0.218,0.218,5363600.0,BIOHLDG
2015-11-06,0.2254,0.2254,0.2143,0.2217,4207200.0,BIOHLDG
2015-12-06,0.2217,0.2254,0.218,0.218,3202000.0,BIOHLDG
2015-06-15,0.218,0.218,0.1959,0.1996,8946700.0,BIOHLDG
2015-06-16,0.1959,0.2069,0.1922,0.2069,9106300.0,BIOHLDG
2015-06-17,0.2032,0.2069,0.1996,0.2032,3020700.0,BIOHLDG
2015-06-18,0.2032,0.2254,0.2032,0.2217,15926600.0,BIOHLDG
2015-06-19,0.2328,0.2402,0.2254,0.2328,19500800.0,BIOHLDG
2015-06-22,0.2328,0.2476,0.2328,0.2439,19766800.0,BIOHLDG
2015-06-23,0.2476,0.2476,0.2328,0.2328,10999600.0,BIOHLDG
2015-06-24,0.2365,0.255,0.2328,0.2439,21712900.0,BIOHLDG
2015-06-25,0.2439,0.2439,0.2328,0.2365,7323000.0,BIOHLDG
2015-06-26,0.2365,0.2365,0.2254,0.2254,5224400.0,BIOHLDG
2015-06-29,0.2254,0.2254,0.2143,0.218,6131900.0,BIOHLDG
2015-06-30,0.2143,0.2254,0.2143,0.2254,6015200.0,BIOHLDG
2015-01-07,0.2328,0.2365,0.2291,0.2291,8733800.0,BIOHLDG
2015-02-07,0.2328,0.2328,0.2217,0.2217,3796500.0,BIOHLDG
2015-03-07,0.2254,0.2254,0.218,0.2254,1201000.0,BIOHLDG
2015-06-07,0.2217,0.2217,0.2143,0.218,6471900.0,BIOHLDG
2015-07-07,0.218,0.2217,0.218,0.218,5376100.0,BIOHLDG
2015-08-07,0.218,0.218,0.2106,0.218,6389800.0,BIOHLDG
2015-09-07,0.2106,0.2254,0.2106,0.2217,6758900.0,BIOHLDG
2015-10-07,0.2217,0.2254,0.2217,0.2217,6067500.0,BIOHLDG
2015-07-13,0.2217,0.2217,0.218,0.2217,3266900.0,BIOHLDG
2015-07-14,0.2217,0.2254,0.218,0.2217,4533500.0,BIOHLDG
2015-07-15,0.2217,0.2365,0.2217,0.2254,10760900.0,BIOHLDG
2015-07-16,0.2254,0.2291,0.2254,0.2291,1376000.0,BIOHLDG
2015-07-20,0.2291,0.2365,0.2254,0.2328,5198800.0,BIOHLDG
2015-07-21,0.2291,0.2439,0.2291,0.2365,22598200.0,BIOHLDG
2015-07-22,0.2365,0.2365,0.2291,0.2328,5275000.0,BIOHLDG
2015-07-23,0.2291,0.2402,0.2291,0.2328,4156800.0,BIOHLDG
2015-07-24,0.2291,0.2365,0.2291,0.2291,2260700.0,BIOHLDG
2015-07-27,0.2291,0.2328,0.218,0.2217,10305900.0,BIOHLDG
2015-07-28,0.2217,0.2217,0.218,0.218,2702200.0,BIOHLDG
2015-07-29,0.2217,0.2217,0.2143,0.2217,3942000.0,BIOHLDG
2015-07-30,0.2217,0.2254,0.218,0.2217,3933700.0,BIOHLDG
2015-07-31,0.2217,0.2217,0.218,0.218,3232400.0,BIOHLDG
2015-03-08,0.218,0.2254,0.218,0.218,2285200.0,BIOHLDG
2015-04-08,0.218,0.218,0.2106,0.2143,4684200.0,BIOHLDG
2015-05-08,0.2143,0.218,0.2106,0.2143,2593400.0,BIOHLDG
2015-06-08,0.2106,0.2143,0.2106,0.2106,2398000.0,BIOHLDG
2015-07-08,0.2106,0.2106,0.2032,0.2069,2852200.0,BIOHLDG
2015-10-08,0.2069,0.2106,0.1922,0.1996,3492100.0,BIOHLDG
2015-11-08,0.2069,0.2069,0.1959,0.1996,1679100.0,BIOHLDG
2015-12-08,0.1959,0.1996,0.1848,0.1885,4866800.0,BIOHLDG
2015-08-13,0.1885,0.1996,0.1885,0.1959,2340100.0,BIOHLDG
2015-08-14,0.1959,0.1959,0.1848,0.1885,2327100.0,BIOHLDG
2015-08-17,0.1885,0.1885,0.1774,0.1848,2475800.0,BIOHLDG
2015-08-18,0.1774,0.1922,0.1774,0.1885,1512300.0,BIOHLDG
2015-08-19,0.1885,0.1922,0.1848,0.1922,1223200.0,BIOHLDG
2015-08-20,0.1885,0.1922,0.1885,0.1922,1363100.0,BIOHLDG
2015-08-21,0.1885,0.1922,0.1848,0.1922,1607400.0,BIOHLDG
2015-08-24,0.1885,0.1885,0.1774,0.1811,1771900.0,BIOHLDG
2015-08-25,0.1774,0.1811,0.1663,0.1811,2302600.0,BIOHLDG
2015-08-26,0.1774,0.1774,0.1737,0.1774,1060100.0,BIOHLDG
2015-08-27,0.1774,0.1996,0.1774,0.1996,2796500.0,BIOHLDG
2015-08-28,0.2032,0.2032,0.17,0.1774,5472000.0,BIOHLDG
2015-01-09,0.1811,0.1848,0.1811,0.1811,1786700.0,BIOHLDG
2015-02-09,0.1811,0.1848,0.1811,0.1848,2020800.0,BIOHLDG
2015-03-09,0.1848,0.1959,0.1848,0.1922,5943900.0,BIOHLDG
2015-04-09,0.1922,0.1996,0.1885,0.1922,4633500.0,BIOHLDG
2015-07-09,0.1885,0.1922,0.1885,0.1922,1087800.0,BIOHLDG
2015-08-09,0.1885,0.1996,0.1848,0.1922,2233700.0,BIOHLDG
2015-09-09,0.1922,0.218,0.1885,0.2069,13050500.0,BIOHLDG
2015-10-09,0.1996,0.2143,0.1996,0.2069,7294300.0,BIOHLDG
2015-11-09,0.2069,0.2143,0.2032,0.2069,3286300.0,BIOHLDG
2015-09-14,0.2032,0.2069,0.1996,0.2069,1310400.0,BIOHLDG
2015-09-15,0.2069,0.2069,0.1996,0.1996,1104600.0,BIOHLDG
2015-09-17,0.2032,0.2106,0.1996,0.1996,1957600.0,BIOHLDG
2015-09-18,0.1996,0.2217,0.1996,0.2032,15144100.0,BIOHLDG
2015-09-21,0.2032,0.2069,0.1996,0.2069,1737900.0,BIOHLDG
2015-09-22,0.2032,0.2106,0.2032,0.2032,4262000.0,BIOHLDG
2015-09-23,0.2032,0.2069,0.1996,0.2032,968400.0,BIOHLDG
2015-09-25,0.1996,0.2069,0.1996,0.2032,3041800.0,BIOHLDG
2015-09-28,0.1996,0.2032,0.1996,0.2032,804100.0,BIOHLDG
2015-09-29,0.1996,0.1996,0.1959,0.1959,963000.0,BIOHLDG
2015-09-30,0.1996,0.2032,0.1996,0.2032,1378600.0,BIOHLDG
2015-01-10,0.2032,0.2106,0.1996,0.1996,6275000.0,BIOHLDG
2015-02-10,0.2032,0.2069,0.1996,0.2032,1123200.0,BIOHLDG
2015-05-10,0.2032,0.2069,0.2032,0.2032,1380000.0,BIOHLDG
2015-06-10,0.2069,0.2143,0.2032,0.2069,8175000.0,BIOHLDG
2015-07-10,0.2069,0.2143,0.2069,0.2143,3395600.0,BIOHLDG
2015-08-10,0.2143,0.2143,0.2069,0.2106,3155200.0,BIOHLDG
2015-09-10,0.2106,0.2143,0.2106,0.2143,1646700.0,BIOHLDG
2015-12-10,0.2106,0.2143,0.2069,0.2106,3621200.0,BIOHLDG
2015-10-13,0.2106,0.2291,0.2106,0.2254,18953300.0,BIOHLDG
2015-10-15,0.2291,0.2291,0.218,0.218,8930400.0,BIOHLDG
2015-10-16,0.2217,0.2217,0.218,0.2217,3725700.0,BIOHLDG
2015-10-19,0.2217,0.2217,0.2143,0.2143,2151900.0,BIOHLDG
2015-10-20,0.218,0.2217,0.2143,0.218,5298300.0,BIOHLDG
2015-10-21,0.218,0.2254,0.2143,0.218,14333900.0,BIOHLDG
2015-10-22,0.218,0.2217,0.2106,0.2143,4763300.0,BIOHLDG
2015-10-23,0.2143,0.218,0.2143,0.218,3676500.0,BIOHLDG
2015-10-26,0.218,0.218,0.2069,0.2069,8311500.0,BIOHLDG
2015-10-27,0.2106,0.2106,0.2069,0.2069,4789600.0,BIOHLDG
2015-10-28,0.2069,0.2291,0.2069,0.2291,25889300.0,BIOHLDG
2015-10-29,0.2291,0.2365,0.2143,0.2143,43475100.0,BIOHLDG
2015-10-30,0.218,0.2254,0.2106,0.2217,16841400.0,BIOHLDG
2015-02-11,0.2217,0.2402,0.2217,0.2365,40673900.0,BIOHLDG
2015-03-11,0.2365,0.2402,0.2254,0.2254,15180900.0,BIOHLDG
2015-04-11,0.2254,0.2365,0.2254,0.2365,12757500.0,BIOHLDG
2015-05-11,0.2365,0.2365,0.2328,0.2328,3254100.0,BIOHLDG
2015-06-11,0.2365,0.2365,0.2217,0.2254,7652800.0,BIOHLDG
2015-09-11,0.2291,0.2365,0.2291,0.2328,4141500.0,BIOHLDG
2015-11-11,0.2291,0.2328,0.2254,0.2254,7183300.0,BIOHLDG
2015-12-11,0.2254,0.2328,0.2254,0.2291,4971900.0,BIOHLDG
2015-11-13,0.2217,0.2291,0.2217,0.2254,3645900.0,BIOHLDG
2015-11-16,0.2217,0.2291,0.2217,0.2254,3068800.0,BIOHLDG
2015-11-17,0.2291,0.2402,0.2254,0.2328,14897200.0,BIOHLDG
2015-11-18,0.2328,0.2328,0.2291,0.2328,1104900.0,BIOHLDG
2015-11-19,0.2328,0.2365,0.2291,0.2291,10624100.0,BIOHLDG
2015-11-20,0.2291,0.2328,0.2291,0.2291,2893400.0,BIOHLDG
2015-11-23,0.2328,0.2328,0.2291,0.2291,1946500.0,BIOHLDG
2015-11-24,0.2291,0.2328,0.2291,0.2291,2382400.0,BIOHLDG
2015-11-25,0.2291,0.2291,0.2291,0.2291,4728400.0,BIOHLDG
2015-11-26,0.2328,0.2476,0.2328,0.2439,18399900.0,BIOHLDG
2015-11-27,0.2476,0.2513,0.2291,0.2365,9515000.0,BIOHLDG
2015-11-30,0.2365,0.2402,0.2328,0.2365,5301100.0,BIOHLDG
2015-01-12,0.2365,0.2402,0.2328,0.2365,7320100.0,BIOHLDG
2015-02-12,0.2328,0.2365,0.2291,0.2291,8004100.0,BIOHLDG
2015-03-12,0.2291,0.2328,0.2254,0.2291,2412100.0,BIOHLDG
2015-04-12,0.2254,0.2291,0.2217,0.2254,1467400.0,BIOHLDG
2015-07-12,0.2254,0.2291,0.2254,0.2291,1032500.0,BIOHLDG
2015-08-12,0.2254,0.2291,0.2217,0.2254,2324400.0,BIOHLDG
2015-09-12,0.2254,0.2254,0.2217,0.2217,1606900.0,BIOHLDG
2015-10-12,0.2217,0.2254,0.2143,0.2143,1648700.0,BIOHLDG
2015-11-12,0.2143,0.2254,0.2106,0.218,5112600.0,BIOHLDG
2015-12-14,0.2143,0.2143,0.2106,0.2143,1028700.0,BIOHLDG
2015-12-15,0.2143,0.2143,0.2106,0.2143,3781800.0,BIOHLDG
2015-12-16,0.2143,0.2254,0.2143,0.2217,2337400.0,BIOHLDG
2015-12-17,0.2217,0.2217,0.218,0.2217,2018100.0,BIOHLDG
2015-12-18,0.218,0.2217,0.218,0.218,656900.0,BIOHLDG
2015-12-21,0.2217,0.2291,0.218,0.2217,5035500.0,BIOHLDG
2015-12-22,0.2254,0.2328,0.2254,0.2291,4041800.0,BIOHLDG
2015-12-23,0.2291,0.2365,0.2254,0.2291,5594300.0,BIOHLDG
2015-12-28,0.2291,0.2365,0.2291,0.2365,1789400.0,BIOHLDG
2015-12-29,0.2328,0.2402,0.2291,0.2365,4091600.0,BIOHLDG
2015-12-30,0.2365,0.2365,0.2291,0.2328,1461000.0,BIOHLDG
2015-12-31,0.2328,0.2328,0.2254,0.2328,3379000.0,BIOHLDG
2016-04-01,0.2254,0.2291,0.2254,0.2291,796400.0,BIOHLDG
2016-05-01,0.2254,0.2291,0.2217,0.2217,1379000.0,BIOHLDG
2016-06-01,0.2254,0.2291,0.2217,0.2217,1627300.0,BIOHLDG
2016-07-01,0.2254,0.2254,0.2217,0.2217,1795100.0,BIOHLDG
2016-08-01,0.2217,0.2291,0.2217,0.2291,780800.0,BIOHLDG
2016-11-01,0.2254,0.2291,0.2217,0.2291,2514500.0,BIOHLDG
2016-12-01,0.2254,0.2291,0.2217,0.2217,1118300.0,BIOHLDG
2016-01-13,0.2254,0.2365,0.2254,0.2365,7543200.0,BIOHLDG
2016-01-14,0.2365,0.2624,0.2291,0.2624,30238400.0,BIOHLDG
2016-01-15,0.2624,0.2661,0.2439,0.2439,20585200.0,BIOHLDG
2016-01-18,0.2365,0.2365,0.2291,0.2365,4165100.0,BIOHLDG
2016-01-19,0.2328,0.2439,0.2328,0.2402,9383100.0,BIOHLDG
2016-01-20,0.2402,0.2402,0.2291,0.2365,5900800.0,BIOHLDG
2016-01-21,0.2328,0.2402,0.2254,0.2291,16464300.0,BIOHLDG
2016-01-22,0.2328,0.2365,0.2291,0.2365,3333800.0,BIOHLDG
2016-01-26,0.2328,0.2365,0.2328,0.2365,5434100.0,BIOHLDG
2016-01-27,0.2365,0.255,0.2365,0.2513,18864200.0,BIOHLDG
2016-01-28,0.2587,0.2624,0.2439,0.2476,17587700.0,BIOHLDG
2016-01-29,0.2513,0.2513,0.2439,0.2476,7283400.0,BIOHLDG
2016-02-02,0.2476,0.2513,0.2402,0.2439,7890600.0,BIOHLDG
2016-03-02,0.2402,0.2476,0.2365,0.2439,11360200.0,BIOHLDG
2016-04-02,0.2476,0.2587,0.2439,0.2439,36599900.0,BIOHLDG
2016-05-02,0.2476,0.255,0.2476,0.2476,7163000.0,BIOHLDG
2016-10-02,0.2476,0.2513,0.2439,0.2476,1224100.0,BIOHLDG
2016-11-02,0.2476,0.2513,0.2439,0.2439,3070100.0,BIOHLDG
2016-12-02,0.2439,0.2439,0.2402,0.2402,3630200.0,BIOHLDG
2016-02-15,0.2476,0.2476,0.2439,0.2476,6832900.0,BIOHLDG
2016-02-16,0.2476,0.255,0.2439,0.2513,5151900.0,BIOHLDG
2016-02-17,0.2513,0.2587,0.2513,0.255,5726900.0,BIOHLDG
2016-02-18,0.255,0.2587,0.2476,0.2476,7449700.0,BIOHLDG
2016-02-19,0.2476,0.2513,0.2476,0.2513,3864400.0,BIOHLDG
2016-02-22,0.2513,0.2513,0.2476,0.2513,3252900.0,BIOHLDG
2016-02-23,0.2513,0.255,0.2365,0.2402,13780800.0,BIOHLDG
2016-02-24,0.2402,0.2439,0.2365,0.2402,1867300.0,BIOHLDG
2016-02-25,0.2439,0.2439,0.2365,0.2402,2984400.0,BIOHLDG
2016-02-26,0.2402,0.2476,0.2402,0.2476,3964700.0,BIOHLDG
2016-02-29,0.2476,0.2513,0.2439,0.2439,5367400.0,BIOHLDG
2016-01-03,0.2439,0.2513,0.2439,0.2513,2220600.0,BIOHLDG
2016-02-03,0.2513,0.2513,0.2439,0.2476,1267300.0,BIOHLDG
2016-03-03,0.2476,0.2513,0.2439,0.2476,1566400.0,BIOHLDG
2016-04-03,0.2476,0.2513,0.2476,0.2476,2541200.0,BIOHLDG
2016-07-03,0.2476,0.2624,0.2476,0.255,22352500.0,BIOHLDG
2016-08-03,0.2587,0.2624,0.255,0.2587,6835900.0,BIOHLDG
2016-09-03,0.2587,0.2587,0.2513,0.2587,2156600.0,BIOHLDG
2016-10-03,0.2587,0.2735,0.2587,0.2661,23687900.0,BIOHLDG
2016-11-03,0.2661,0.2919,0.2661,0.2808,36400500.0,BIOHLDG
2016-03-14,0.2845,0.2882,0.2735,0.2808,16236700.0,BIOHLDG
2016-03-15,0.2772,0.2808,0.2698,0.2698,7117400.0,BIOHLDG
2016-03-16,0.2735,0.2808,0.2735,0.2735,5526800.0,BIOHLDG
2016-03-17,0.2772,0.2993,0.2772,0.2956,25123900.0,BIOHLDG
2016-03-18,0.2956,0.3104,0.2956,0.2993,29223900.0,BIOHLDG
2016-03-21,0.303,0.3104,0.2993,0.3067,11397400.0,BIOHLDG
2016-03-22,0.3067,0.3141,0.2993,0.2993,12232600.0,BIOHLDG
2016-03-23,0.2993,0.3067,0.2956,0.2993,5268200.0,BIOHLDG
2016-03-24,0.2993,0.303,0.2956,0.2956,4859900.0,BIOHLDG
2016-03-25,0.2993,0.3067,0.2993,0.2993,7470300.0,BIOHLDG
2016-03-28,0.303,0.3289,0.303,0.3252,35084000.0,BIOHLDG
2016-03-29,0.3252,0.3326,0.3141,0.3141,16621100.0,BIOHLDG
2016-03-30,0.3178,0.3252,0.3141,0.3178,12259700.0,BIOHLDG
2016-03-31,0.3141,0.3178,0.2993,0.303,19290000.0,BIOHLDG
2016-01-04,0.303,0.3104,0.2993,0.303,9965500.0,BIOHLDG
2016-04-04,0.303,0.3067,0.2993,0.3067,5391800.0,BIOHLDG
2016-05-04,0.3067,0.3067,0.2808,0.2845,26381000.0,BIOHLDG
2016-06-04,0.2845,0.2882,0.2772,0.2772,10857400.0,BIOHLDG
2016-07-04,0.2772,0.2882,0.2772,0.2808,12418300.0,BIOHLDG
2016-08-04,0.2808,0.2845,0.2772,0.2808,6371100.0,BIOHLDG
2016-11-04,0.2808,0.2808,0.2735,0.2772,6927600.0,BIOHLDG
2016-12-04,0.2772,0.2772,0.2698,0.2735,5861700.0,BIOHLDG
2016-04-13,0.2735,0.2845,0.2735,0.2845,15984600.0,BIOHLDG
2016-04-14,0.2845,0.2845,0.2772,0.2808,3487200.0,BIOHLDG
2016-04-15,0.2808,0.2808,0.2735,0.2735,6529900.0,BIOHLDG
2016-04-18,0.2735,0.2772,0.2698,0.2698,2984000.0,BIOHLDG
2016-04-19,0.2735,0.2808,0.2735,0.2735,7745200.0,BIOHLDG
2016-04-20,0.2735,0.2808,0.2735,0.2735,7685200.0,BIOHLDG
2016-04-21,0.2772,0.2772,0.2735,0.2735,1245500.0,BIOHLDG
2016-04-22,0.2735,0.2808,0.2735,0.2772,3499900.0,BIOHLDG
2016-04-25,0.2772,0.2808,0.2735,0.2772,3871100.0,BIOHLDG
2016-04-26,0.2772,0.2772,0.2661,0.2698,7908400.0,BIOHLDG
2016-04-27,0.2698,0.2698,0.2624,0.2661,3306000.0,BIOHLDG
2016-04-28,0.2698,0.2698,0.255,0.2587,6096400.0,BIOHLDG
2016-04-29,0.255,0.2624,0.255,0.2587,2730300.0,BIOHLDG
2016-03-05,0.2624,0.2661,0.255,0.2661,6902000.0,BIOHLDG
2016-04-05,0.2661,0.2661,0.2624,0.2624,8268100.0,BIOHLDG
2016-05-05,0.2624,0.2661,0.255,0.255,7224900.0,BIOHLDG
2016-06-05,0.2587,0.2735,0.2587,0.2661,21799100.0,BIOHLDG
2016-09-05,0.2698,0.2845,0.2661,0.2808,23054600.0,BIOHLDG
2016-10-05,0.2845,0.2845,0.2735,0.2772,6242800.0,BIOHLDG
2016-11-05,0.2772,0.2845,0.2698,0.2735,5745000.0,BIOHLDG
2016-12-05,0.2735,0.2772,0.2698,0.2735,3286500.0,BIOHLDG
2016-05-13,0.2735,0.2772,0.2661,0.2735,3892200.0,BIOHLDG
2016-05-16,0.2735,0.2772,0.2698,0.2772,9915300.0,BIOHLDG
2016-05-17,0.2772,0.2845,0.2772,0.2808,16916300.0,BIOHLDG
2016-05-18,0.2772,0.2956,0.2772,0.2919,21000400.0,BIOHLDG
2016-05-19,0.2956,0.2993,0.2882,0.2882,17337800.0,BIOHLDG
2016-05-20,0.2882,0.2919,0.2845,0.2882,9893300.0,BIOHLDG
2016-05-23,0.2882,0.2882,0.2772,0.2845,9660900.0,BIOHLDG
2016-05-24,0.2808,0.2845,0.2772,0.2808,6064400.0,BIOHLDG
2016-05-25,0.2808,0.2882,0.2772,0.2808,15518900.0,BIOHLDG
2016-05-26,0.2808,0.2845,0.2772,0.2808,4734300.0,BIOHLDG
2016-05-27,0.2772,0.2882,0.2772,0.2882,10510100.0,BIOHLDG
2016-05-30,0.2919,0.2919,0.2808,0.2845,17043400.0,BIOHLDG
2016-05-31,0.2845,0.2845,0.2698,0.2735,6930200.0,BIOHLDG
2016-01-06,0.2735,0.2808,0.2735,0.2808,11820100.0,BIOHLDG
2016-02-06,0.2808,0.2845,0.2772,0.2772,4027500.0,BIOHLDG
2016-03-06,0.2772,0.2772,0.2735,0.2735,3205600.0,BIOHLDG
2016-06-06,0.2772,0.2772,0.2735,0.2735,2830000.0,BIOHLDG
2016-07-06,0.2772,0.2845,0.2772,0.2808,8335700.0,BIOHLDG
2016-08-06,0.2772,0.2772,0.2735,0.2735,3695000.0,BIOHLDG
2016-09-06,0.2735,0.2808,0.2735,0.2735,4208500.0,BIOHLDG
2016-10-06,0.2735,0.2735,0.2698,0.2698,3530100.0,BIOHLDG
2016-06-13,0.2698,0.2735,0.2698,0.2698,3074100.0,BIOHLDG
2016-06-14,0.2698,0.2808,0.2698,0.2772,2946300.0,BIOHLDG
2016-06-15,0.2772,0.2772,0.2735,0.2735,1605400.0,BIOHLDG
2016-06-16,0.2735,0.2735,0.2698,0.2698,1704000.0,BIOHLDG
2016-06-17,0.2735,0.2772,0.2735,0.2735,3643600.0,BIOHLDG
2016-06-20,0.2772,0.2808,0.2772,0.2808,4872300.0,BIOHLDG
2016-06-21,0.2808,0.2808,0.2735,0.2772,1155200.0,BIOHLDG
2016-06-23,0.2772,0.2808,0.2735,0.2808,2074800.0,BIOHLDG
2016-06-24,0.2808,0.2808,0.2698,0.2735,3545800.0,BIOHLDG
2016-06-27,0.2698,0.2735,0.2661,0.2698,1544800.0,BIOHLDG
2016-06-28,0.2698,0.2772,0.2698,0.2772,2684400.0,BIOHLDG
2016-06-29,0.2772,0.2882,0.2735,0.2845,9537600.0,BIOHLDG
2016-06-30,0.2845,0.2882,0.2772,0.2808,2649000.0,BIOHLDG
2016-01-07,0.2772,0.2808,0.2772,0.2808,819500.0,BIOHLDG
2016-04-07,0.2808,0.2845,0.2772,0.2845,2866000.0,BIOHLDG
2016-05-07,0.2808,0.2845,0.2772,0.2808,3557000.0,BIOHLDG
2016-08-07,0.2808,0.2882,0.2808,0.2882,4536100.0,BIOHLDG
2016-11-07,0.2882,0.2919,0.2845,0.2845,5946500.0,BIOHLDG
2016-12-07,0.2882,0.2956,0.2845,0.2919,10657900.0,BIOHLDG
2016-07-13,0.2956,0.2993,0.2882,0.2919,15403500.0,BIOHLDG
2016-07-14,0.2919,0.2956,0.2845,0.2919,3776200.0,BIOHLDG
2016-07-15,0.2956,0.303,0.2919,0.2956,9622200.0,BIOHLDG
2016-07-18,0.2956,0.2956,0.2882,0.2882,3926100.0,BIOHLDG
2016-07-19,0.2882,0.2919,0.2845,0.2882,2242100.0,BIOHLDG
2016-07-20,0.2882,0.2919,0.2845,0.2882,7006200.0,BIOHLDG
2016-07-21,0.2882,0.2882,0.2808,0.2882,3808600.0,BIOHLDG
2016-07-22,0.2845,0.2845,0.2808,0.2808,2114800.0,BIOHLDG
2016-07-25,0.2808,0.2845,0.2808,0.2808,998300.0,BIOHLDG
2016-07-26,0.2845,0.2845,0.2772,0.2808,2462000.0,BIOHLDG
2016-07-27,0.2808,0.2808,0.2772,0.2772,1106000.0,BIOHLDG
2016-07-28,0.2808,0.2808,0.2735,0.2808,2743800.0,BIOHLDG
2016-07-29,0.2808,0.2808,0.2772,0.2772,1759000.0,BIOHLDG
2016-01-08,0.2772,0.2845,0.2772,0.2808,3896900.0,BIOHLDG
2016-02-08,0.2808,0.2882,0.2772,0.2808,2828100.0,BIOHLDG
2016-03-08,0.2808,0.2808,0.2772,0.2808,925900.0,BIOHLDG
2016-04-08,0.2808,0.2808,0.2735,0.2772,3846200.0,BIOHLDG
2016-05-08,0.2772,0.2808,0.2772,0.2808,1638900.0,BIOHLDG
2016-08-08,0.2808,0.2808,0.2772,0.2772,1991500.0,BIOHLDG
2016-09-08,0.2808,0.2882,0.2772,0.2772,7624700.0,BIOHLDG
2016-10-08,0.2772,0.2808,0.2735,0.2772,2225800.0,BIOHLDG
2016-11-08,0.2772,0.2808,0.2698,0.2735,5534200.0,BIOHLDG
2016-12-08,0.2772,0.2808,0.2698,0.2735,6659400.0,BIOHLDG
2016-08-15,0.2735,0.2735,0.2698,0.2698,3040300.0,BIOHLDG
2016-08-16,0.2698,0.2735,0.2698,0.2735,2652500.0,BIOHLDG
2016-08-17,0.2735,0.2882,0.2735,0.2735,20027500.0,BIOHLDG
2016-08-18,0.2772,0.2772,0.2735,0.2735,6145400.0,BIOHLDG
2016-08-19,0.2772,0.2772,0.2698,0.2698,2773300.0,BIOHLDG
2016-08-22,0.2735,0.2772,0.2698,0.2698,4634600.0,BIOHLDG
2016-08-23,0.2772,0.2845,0.2735,0.2772,15874900.0,BIOHLDG
2016-08-24,0.2772,0.2772,0.2735,0.2735,1307200.0,BIOHLDG
2016-08-25,0.2735,0.2735,0.2698,0.2735,2114700.0,BIOHLDG
2016-08-26,0.2735,0.2735,0.2661,0.2698,7522100.0,BIOHLDG
2016-08-29,0.2698,0.2698,0.2661,0.2661,3498700.0,BIOHLDG
2016-08-30,0.2698,0.2735,0.2698,0.2735,1254700.0,BIOHLDG
